holding_id,client_id,product_type,held,start_date,review_due_date,flagged_as_gap
PH0993,C0100,insurance_life,False,,,True
PH0994,C0100,insurance_protection,True,2021-02-20,2026-01-18,False
PH0995,C0100,estate_plan,False,,,False
PH0996,C0100,tax_wrapper_isa,True,2021-03-11,2026-06-20,False
PH0997,C0100,tax_wrapper_pension,False,,,False
PH0998,C0100,mortgage,False,,,False
PH0999,C0100,trust,False,,,False
PH1000,C0100,cash_savings,False,,,False
PH1001,C0101,equity_portfolio,False,,,False
PH1002,C0101,fixed_income,True,2024-07-04,2025-11-06,False
PH1003,C0101,insurance_life,False,,,True
PH1004,C0101,insurance_protection,True,2012-10-06,2026-11-21,False
PH1005,C0101,estate_plan,False,,,False
PH1006,C0101,tax_wrapper_isa,True,2020-01-10,2026-02-08,False
PH1007,C0101,tax_wrapper_pension,True,2026-03-26,2026-08-21,False
PH1008,C0101,mortgage,True,2021-08-20,2025-06-15,False
PH1009,C0101,trust,False,,,False
PH1010,C0101,cash_savings,True,2015-10-03,2026-05-16,False
PH1011,C0102,equity_portfolio,True,2026-01-18,2026-10-24,False
PH1012,C0102,fixed_income,False,,,False
PH1013,C0102,insurance_life,False,,,False
PH1014,C0102,insurance_protection,False,,,False
PH1015,C0102,estate_plan,False,,,False
PH1016,C0102,tax_wrapper_isa,False,,,False
PH1017,C0102,tax_wrapper_pension,False,,,False
PH1018,C0102,mortgage,True,2023-12-28,2026-03-12,False
PH1019,C0102,trust,False,,,False
PH1020,C0102,cash_savings,True,2025-12-28,2025-09-26,False
PH1021,C0103,equity_portfolio,True,2020-12-03,2025-10-03,False
PH1022,C0103,fixed_income,False,,,False
PH1023,C0103,insurance_life,True,2019-09-01,2026-11-18,False
PH1024,C0103,insurance_protection,False,,,False
PH1025,C0103,estate_plan,True,2012-06-06,2026-08-09,False
PH1026,C0103,tax_wrapper_isa,False,,,False
PH1027,C0103,tax_wrapper_pension,True,2018-08-05,2025-09-02,False
PH1028,C0103,mortgage,False,,,False
PH1029,C0103,trust,False,,,False
PH1030,C0103,cash_savings,False,,,False
PH1031,C0104,equity_portfolio,True,2024-11-14,2025-08-18,False
PH1032,C0104,fixed_income,True,2023-07-20,2025-09-29,False
PH1033,C0104,insurance_life,False,,,True
PH1034,C0104,insurance_protection,True,2015-10-24,2026-03-15,False
PH1035,C0104,estate_plan,True,2023-03-06,2026-06-24,False
PH1036,C0104,tax_wrapper_isa,True,2022-08-26,2025-12-06,False
PH1037,C0104,tax_wrapper_pension,True,2010-04-18,2026-06-28,False
PH1038,C0104,mortgage,False,,,False
PH1039,C0104,trust,True,2023-07-27,2025-06-18,False
PH1040,C0104,cash_savings,True,2024-05-21,2026-03-09,False
PH1041,C0105,equity_portfolio,False,,,False
PH1042,C0105,fixed_income,False,,,False
PH1043,C0105,insurance_life,False,,,False
PH1044,C0105,insurance_protection,True,2023-08-14,2025-11-16,False
PH1045,C0105,estate_plan,True,2024-08-12,2026-09-22,False
PH1046,C0105,tax_wrapper_isa,True,2022-06-21,2025-08-06,False
PH1047,C0105,tax_wrapper_pension,True,2023-05-09,2026-10-16,False
PH1048,C0105,mortgage,False,,,False
PH1049,C0105,trust,True,2020-04-20,2026-11-27,False
PH1050,C0105,cash_savings,True,2022-03-09,2026-05-18,False
PH1051,C0106,equity_portfolio,False,,,False
PH1052,C0106,fixed_income,False,,,False
PH1053,C0106,insurance_life,True,2025-01-26,2026-03-10,False
PH1054,C0106,insurance_protection,False,,,True
PH1055,C0106,estate_plan,False,,,False
PH1056,C0106,tax_wrapper_isa,False,,,False
PH1057,C0106,tax_wrapper_pension,True,2018-03-15,2026-01-31,False
PH1058,C0106,mortgage,True,2017-09-15,2026-07-27,False
PH1059,C0106,trust,False,,,False
PH1060,C0106,cash_savings,True,2019-12-10,2025-12-22,False
PH1061,C0107,equity_portfolio,True,2015-11-06,2026-03-13,False
PH1062,C0107,fixed_income,False,,,False
PH1063,C0107,insurance_life,True,2019-09-20,2025-10-08,False
PH1064,C0107,insurance_protection,False,,,True
PH1065,C0107,estate_plan,False,,,False
PH1066,C0107,tax_wrapper_isa,True,2022-11-16,2026-10-01,False
PH1067,C0107,tax_wrapper_pension,False,,,False
PH1068,C0107,mortgage,True,2012-12-07,2026-04-15,False
PH1069,C0107,trust,False,,,False
PH1070,C0107,cash_savings,False,,,False
PH1071,C0108,equity_portfolio,False,,,False
PH1072,C0108,fixed_income,True,2025-05-18,2026-03-10,False
PH1073,C0108,insurance_life,True,2020-11-15,2026-06-23,False
PH1074,C0108,insurance_protection,False,,,True
PH1075,C0108,estate_plan,False,,,False
PH1076,C0108,tax_wrapper_isa,False,,,True
PH1077,C0108,tax_wrapper_pension,True,2026-05-06,2025-11-17,False
PH1078,C0108,mortgage,False,,,False
PH1079,C0108,trust,True,2021-11-27,2026-03-03,False
PH1080,C0108,cash_savings,False,,,False
PH1081,C0109,equity_portfolio,False,,,False
PH1082,C0109,fixed_income,False,,,False
PH1083,C0109,insurance_life,False,,,False
PH1084,C0109,insurance_protection,False,,,False
PH1085,C0109,estate_plan,False,,,True
PH1086,C0109,tax_wrapper_isa,False,,,False
PH1087,C0109,tax_wrapper_pension,False,,,False
PH1088,C0109,mortgage,False,,,False
PH1089,C0109,trust,False,,,False
PH1090,C0109,cash_savings,True,2017-12-17,2025-11-16,False
PH1091,C0110,equity_portfolio,False,,,False
PH1092,C0110,fixed_income,True,2024-06-05,2025-06-09,False
PH1093,C0110,insurance_life,False,,,False
PH1094,C0110,insurance_protection,True,2023-09-04,2026-10-18,False
PH1095,C0110,estate_plan,True,2024-03-10,2025-12-14,False
PH1096,C0110,tax_wrapper_isa,False,,,False
PH1097,C0110,tax_wrapper_pension,True,2023-04-16,2026-06-01,False
PH1098,C0110,mortgage,False,,,False
PH1099,C0110,trust,False,,,False
PH1100,C0110,cash_savings,True,2024-01-18,2025-12-28,False
PH1101,C0111,equity_portfolio,False,,,False
PH1102,C0111,fixed_income,False,,,False
PH1103,C0111,insurance_life,True,2023-02-03,2025-08-21,False
PH1104,C0111,insurance_protection,False,,,False
PH1105,C0111,estate_plan,True,2026-02-01,2025-09-22,False
PH1106,C0111,tax_wrapper_isa,False,,,True
PH1107,C0111,tax_wrapper_pension,False,,,False
PH1108,C0111,mortgage,False,,,False
PH1109,C0111,trust,False,,,False
PH1110,C0111,cash_savings,False,,,False
PH1111,C0112,equity_portfolio,False,,,False
PH1112,C0112,fixed_income,True,2004-11-23,2026-08-01,False
PH1113,C0112,insurance_life,True,2003-09-05,2026-06-08,False
PH1114,C0112,insurance_protection,False,,,False
PH1115,C0112,estate_plan,True,2016-02-29,2025-07-21,False
PH1116,C0112,tax_wrapper_isa,True,2024-05-25,2026-10-16,False
PH1117,C0112,tax_wrapper_pension,True,2003-11-05,2026-01-31,False
PH1118,C0112,mortgage,False,,,False
PH1119,C0112,trust,True,2025-12-18,2026-04-09,False
PH1120,C0112,cash_savings,True,2015-05-25,2025-08-08,False
PH1121,C0113,equity_portfolio,True,2011-08-19,2025-11-19,False
PH1122,C0113,fixed_income,False,,,False
PH1123,C0113,insurance_life,True,2016-08-26,2026-01-18,False
PH1124,C0113,insurance_protection,False,,,True
PH1125,C0113,estate_plan,True,2022-06-03,2025-06-09,False
PH1126,C0113,tax_wrapper_isa,False,,,False
PH1127,C0113,tax_wrapper_pension,True,2010-10-30,2025-09-06,False
PH1128,C0113,mortgage,True,2020-05-28,2025-10-19,False
PH1129,C0113,trust,False,,,False
PH1130,C0113,cash_savings,True,2020-01-21,2025-11-29,False
PH1131,C0114,equity_portfolio,False,,,False
PH1132,C0114,fixed_income,True,2020-03-10,2025-07-02,False
PH1133,C0114,insurance_life,False,,,True
PH1134,C0114,insurance_protection,True,2024-10-19,2025-08-30,False
PH1135,C0114,estate_plan,True,2022-07-08,2026-11-19,False
PH1136,C0114,tax_wrapper_isa,True,2024-12-10,2026-08-07,False
PH1137,C0114,tax_wrapper_pension,True,2022-02-04,2026-06-25,False
PH1138,C0114,mortgage,True,2019-07-01,2025-07-10,False
PH1139,C0114,trust,True,2024-12-01,2026-09-08,False
PH1140,C0114,cash_savings,True,2026-03-09,2026-11-25,False
PH1141,C0115,equity_portfolio,False,,,False
PH1142,C0115,fixed_income,True,2013-09-09,2026-07-03,False
PH1143,C0115,insurance_life,False,,,False
PH1144,C0115,insurance_protection,False,,,True
PH1145,C0115,estate_plan,False,,,False
PH1146,C0115,tax_wrapper_isa,False,,,False
PH1147,C0115,tax_wrapper_pension,True,2018-07-13,2026-01-02,False
PH1148,C0115,mortgage,True,2008-01-21,2025-07-16,False
PH1149,C0115,trust,False,,,False
PH1150,C0115,cash_savings,True,2018-01-26,2025-09-13,False
PH1151,C0116,equity_portfolio,False,,,False
PH1152,C0116,fixed_income,False,,,False
PH1153,C0116,insurance_life,False,,,True
PH1154,C0116,insurance_protection,False,,,True
PH1155,C0116,estate_plan,True,2026-05-02,2025-07-21,False
PH1156,C0116,tax_wrapper_isa,False,,,False
PH1157,C0116,tax_wrapper_pension,False,,,False
PH1158,C0116,mortgage,False,,,False
PH1159,C0116,trust,False,,,False
PH1160,C0116,cash_savings,False,,,False
PH1161,C0117,equity_portfolio,True,2025-03-24,2025-09-23,False
PH1162,C0117,fixed_income,True,2026-01-17,2026-05-22,False
PH1163,C0117,insurance_life,True,2025-11-27,2026-10-31,False
PH1164,C0117,insurance_protection,True,2025-12-01,2026-03-30,False
PH1165,C0117,estate_plan,True,2025-10-06,2026-05-26,False
PH1166,C0117,tax_wrapper_isa,True,2025-10-22,2026-02-01,False
PH1167,C0117,tax_wrapper_pension,True,2025-11-30,2025-07-12,False
PH1168,C0117,mortgage,False,,,False
PH1169,C0117,trust,False,,,False
PH1170,C0117,cash_savings,True,2026-02-23,2026-10-03,False
PH1171,C0118,equity_portfolio,True,2016-11-11,2026-06-15,False
PH1172,C0118,fixed_income,True,2011-12-06,2026-06-21,False
PH1173,C0118,insurance_life,False,,,False
PH1174,C0118,insurance_protection,True,2012-07-12,2026-08-16,False
PH1175,C0118,estate_plan,True,2009-06-18,2025-11-07,False
PH1176,C0118,tax_wrapper_isa,True,2022-07-16,2026-04-07,False
PH1177,C0118,tax_wrapper_pension,True,2015-09-17,2026-07-05,False
PH1178,C0118,mortgage,True,2020-05-06,2026-10-15,False
PH1179,C0118,trust,True,2024-01-17,2025-06-05,False
PH1180,C0118,cash_savings,True,2008-09-06,2025-11-08,False
PH1181,C0119,equity_portfolio,True,2026-04-01,2026-01-21,False
PH1182,C0119,fixed_income,True,2025-11-22,2026-06-16,False
PH1183,C0119,insurance_life,True,2025-11-21,2026-06-18,False
PH1184,C0119,insurance_protection,False,,,False
PH1185,C0119,estate_plan,True,2026-01-15,2026-11-07,False
PH1186,C0119,tax_wrapper_isa,False,,,False
PH1187,C0119,tax_wrapper_pension,True,2025-10-29,2026-02-15,False
PH1188,C0119,mortgage,True,2026-01-30,2026-03-08,False
PH1189,C0119,trust,False,,,False
PH1190,C0119,cash_savings,False,,,False
PH1191,C0120,equity_portfolio,True,2025-10-02,2026-09-25,False
PH1192,C0120,fixed_income,False,,,False
PH1193,C0120,insurance_life,True,2025-10-28,2025-08-11,False
PH1194,C0120,insurance_protection,True,2025-08-19,2025-06-21,False
PH1195,C0120,estate_plan,True,2025-05-03,2026-05-05,False
PH1196,C0120,tax_wrapper_isa,True,2026-01-30,2025-06-30,False
PH1197,C0120,tax_wrapper_pension,False,,,False
PH1198,C0120,mortgage,True,2025-05-07,2026-06-04,False
PH1199,C0120,trust,True,2025-10-29,2025-11-19,False
PH1200,C0120,cash_savings,False,,,False
PH1201,C0121,equity_portfolio,False,,,False
PH1202,C0121,fixed_income,True,2009-12-09,2025-11-02,False
PH1203,C0121,insurance_life,False,,,False
PH1204,C0121,insurance_protection,True,2025-03-01,2025-12-10,False
PH1205,C0121,estate_plan,True,2014-06-24,2026-01-17,False
PH1206,C0121,tax_wrapper_isa,True,2011-12-10,2025-06-29,False
PH1207,C0121,tax_wrapper_pension,True,2010-10-26,2026-04-04,False
PH1208,C0121,mortgage,False,,,False
PH1209,C0121,trust,False,,,False
PH1210,C0121,cash_savings,False,,,False
PH1211,C0122,equity_portfolio,False,,,False
PH1212,C0122,fixed_income,True,2024-07-14,2026-11-10,False
PH1213,C0122,insurance_life,True,2022-08-31,2025-09-25,False
PH1214,C0122,insurance_protection,False,,,True
PH1215,C0122,estate_plan,True,2021-10-04,2025-07-14,False
PH1216,C0122,tax_wrapper_isa,False,,,False
PH1217,C0122,tax_wrapper_pension,True,2020-07-17,2026-01-07,False
PH1218,C0122,mortgage,True,2020-03-13,2026-10-30,False
PH1219,C0122,trust,True,2022-04-11,2026-10-26,False
PH1220,C0122,cash_savings,False,,,False
PH1221,C0123,equity_portfolio,False,,,False
PH1222,C0123,fixed_income,False,,,False
PH1223,C0123,insurance_life,False,,,False
PH1224,C0123,insurance_protection,False,,,False
PH1225,C0123,estate_plan,False,,,False
PH1226,C0123,tax_wrapper_isa,False,,,True
PH1227,C0123,tax_wrapper_pension,True,2026-03-16,2026-05-18,False
PH1228,C0123,mortgage,True,2025-03-07,2025-09-19,False
PH1229,C0123,trust,False,,,False
PH1230,C0123,cash_savings,True,2024-07-29,2026-03-26,False
PH1231,C0124,equity_portfolio,True,2023-12-28,2025-10-12,False
PH1232,C0124,fixed_income,False,,,False
PH1233,C0124,insurance_life,True,2024-04-04,2026-11-10,False
PH1234,C0124,insurance_protection,True,2025-06-20,2026-07-23,False
PH1235,C0124,estate_plan,True,2023-08-13,2026-02-28,False
PH1236,C0124,tax_wrapper_isa,True,2022-11-25,2026-04-07,False
PH1237,C0124,tax_wrapper_pension,True,2023-04-05,2025-07-25,False
PH1238,C0124,mortgage,True,2025-01-09,2026-06-29,False
PH1239,C0124,trust,True,2022-08-14,2026-10-25,False
PH1240,C0124,cash_savings,True,2023-12-13,2025-07-23,False
PH1241,C0125,equity_portfolio,True,2018-09-16,2025-06-21,False
PH1242,C0125,fixed_income,False,,,False
PH1243,C0125,insurance_life,True,2020-05-02,2025-12-27,False
PH1244,C0125,insurance_protection,False,,,False
PH1245,C0125,estate_plan,False,,,False
PH1246,C0125,tax_wrapper_isa,False,,,False
PH1247,C0125,tax_wrapper_pension,False,,,False
PH1248,C0125,mortgage,False,,,False
PH1249,C0125,trust,True,2024-04-05,2026-07-07,False
PH1250,C0125,cash_savings,False,,,False
PH1251,C0126,equity_portfolio,True,2025-10-12,2026-10-02,False
PH1252,C0126,fixed_income,True,2026-02-16,2025-08-06,False
PH1253,C0126,insurance_life,True,2025-12-02,2026-07-14,False
PH1254,C0126,insurance_protection,True,2025-11-11,2025-07-29,False
PH1255,C0126,estate_plan,False,,,False
PH1256,C0126,tax_wrapper_isa,True,2025-10-03,2026-03-14,False
PH1257,C0126,tax_wrapper_pension,True,2025-06-19,2025-12-07,False
PH1258,C0126,mortgage,True,2025-12-06,2026-02-27,False
PH1259,C0126,trust,False,,,False
PH1260,C0126,cash_savings,True,2025-08-06,2026-03-13,False
PH1261,C0127,equity_portfolio,True,2026-01-28,2026-05-17,False
PH1262,C0127,fixed_income,True,2026-03-10,2025-12-27,False
PH1263,C0127,insurance_life,False,,,True
PH1264,C0127,insurance_protection,False,,,True
PH1265,C0127,estate_plan,True,2024-09-17,2025-10-08,False
PH1266,C0127,tax_wrapper_isa,True,2025-05-24,2026-04-05,False
PH1267,C0127,tax_wrapper_pension,False,,,False
PH1268,C0127,mortgage,False,,,False
PH1269,C0127,trust,False,,,False
PH1270,C0127,cash_savings,False,,,False
PH1271,C0128,equity_portfolio,False,,,False
PH1272,C0128,fixed_income,True,2023-09-03,2026-07-13,False
PH1273,C0128,insurance_life,True,2025-03-30,2026-01-08,False
PH1274,C0128,insurance_protection,True,2025-11-24,2026-07-29,False
PH1275,C0128,estate_plan,True,2024-08-19,2026-04-17,False
PH1276,C0128,tax_wrapper_isa,True,2025-11-08,2026-06-23,False
PH1277,C0128,tax_wrapper_pension,False,,,False
PH1278,C0128,mortgage,True,2025-05-03,2026-10-21,False
PH1279,C0128,trust,True,2024-08-04,2025-07-14,False
PH1280,C0128,cash_savings,True,2025-05-31,2026-04-02,False
PH1281,C0129,equity_portfolio,True,2012-01-05,2026-01-17,False
PH1282,C0129,fixed_income,True,2021-04-21,2026-01-06,False
PH1283,C0129,insurance_life,True,2011-04-29,2025-08-19,False
PH1284,C0129,insurance_protection,False,,,False
PH1285,C0129,estate_plan,True,2010-06-21,2025-07-15,False
PH1286,C0129,tax_wrapper_isa,True,2018-10-21,2026-09-29,False
PH1287,C0129,tax_wrapper_pension,True,2024-02-19,2025-06-30,False
PH1288,C0129,mortgage,False,,,False
PH1289,C0129,trust,True,2024-06-13,2026-10-28,False
PH1290,C0129,cash_savings,False,,,False
PH1291,C0130,equity_portfolio,False,,,False
PH1292,C0130,fixed_income,False,,,False
PH1293,C0130,insurance_life,False,,,False
PH1294,C0130,insurance_protection,False,,,False
PH1295,C0130,estate_plan,False,,,False
PH1296,C0130,tax_wrapper_isa,False,,,False
PH1297,C0130,tax_wrapper_pension,True,2025-11-26,2026-08-18,False
PH1298,C0130,mortgage,False,,,False
PH1299,C0130,trust,False,,,False
PH1300,C0130,cash_savings,False,,,False
PH1301,C0131,equity_portfolio,False,,,False
PH1302,C0131,fixed_income,False,,,False
PH1303,C0131,insurance_life,True,2024-10-25,2026-01-08,False
PH1304,C0131,insurance_protection,True,2026-03-21,2025-08-10,False
PH1305,C0131,estate_plan,True,2026-02-06,2025-10-25,False
PH1306,C0131,tax_wrapper_isa,False,,,False
PH1307,C0131,tax_wrapper_pension,True,2025-06-24,2025-07-29,False
PH1308,C0131,mortgage,True,2025-04-14,2026-01-25,False
PH1309,C0131,trust,True,2026-03-05,2026-11-19,False
PH1310,C0131,cash_savings,True,2025-05-31,2026-11-13,False
PH1311,C0132,equity_portfolio,False,,,False
PH1312,C0132,fixed_income,True,2016-03-27,2026-01-09,False
PH1313,C0132,insurance_life,False,,,False
PH1314,C0132,insurance_protection,True,2017-05-18,2026-11-15,False
PH1315,C0132,estate_plan,True,2016-09-04,2026-01-27,False
PH1316,C0132,tax_wrapper_isa,False,,,True
PH1317,C0132,tax_wrapper_pension,True,2018-05-28,2025-11-07,False
PH1318,C0132,mortgage,False,,,False
PH1319,C0132,trust,True,2013-03-24,2026-01-20,False
PH1320,C0132,cash_savings,True,2009-05-19,2025-09-26,False
PH1321,C0133,equity_portfolio,False,,,False
PH1322,C0133,fixed_income,True,2014-04-02,2026-07-17,False
PH1323,C0133,insurance_life,True,2008-03-20,2026-10-19,False
PH1324,C0133,insurance_protection,True,2013-09-11,2026-05-01,False
PH1325,C0133,estate_plan,True,2013-11-21,2026-06-01,False
PH1326,C0133,tax_wrapper_isa,True,2007-11-15,2025-09-06,False
PH1327,C0133,tax_wrapper_pension,True,2025-11-23,2026-09-24,False
PH1328,C0133,mortgage,False,,,False
PH1329,C0133,trust,False,,,False
PH1330,C0133,cash_savings,False,,,False
PH1331,C0134,equity_portfolio,True,2024-11-14,2026-07-04,False
PH1332,C0134,fixed_income,False,,,False
PH1333,C0134,insurance_life,True,2025-04-13,2026-01-22,False
PH1334,C0134,insurance_protection,False,,,True
PH1335,C0134,estate_plan,False,,,False
PH1336,C0134,tax_wrapper_isa,False,,,False
PH1337,C0134,tax_wrapper_pension,False,,,False
PH1338,C0134,mortgage,True,2025-10-30,2025-07-15,False
PH1339,C0134,trust,True,2024-12-03,2026-07-11,False
PH1340,C0134,cash_savings,False,,,False
PH1341,C0135,equity_portfolio,True,2021-05-28,2026-04-29,False
PH1342,C0135,fixed_income,True,2024-06-22,2026-02-23,False
PH1343,C0135,insurance_life,True,2025-01-10,2026-06-06,False
PH1344,C0135,insurance_protection,False,,,True
PH1345,C0135,estate_plan,True,2024-08-22,2026-05-16,False
PH1346,C0135,tax_wrapper_isa,True,2020-02-21,2026-08-31,False
PH1347,C0135,tax_wrapper_pension,True,2025-09-05,2025-08-14,False
PH1348,C0135,mortgage,True,2021-09-19,2026-08-30,False
PH1349,C0135,trust,True,2023-02-22,2026-07-28,False
PH1350,C0135,cash_savings,True,2021-08-22,2026-01-03,False
PH1351,C0136,equity_portfolio,True,2011-08-11,2025-12-17,False
PH1352,C0136,fixed_income,False,,,False
PH1353,C0136,insurance_life,True,2019-06-21,2025-08-18,False
PH1354,C0136,insurance_protection,True,2006-05-27,2025-07-05,False
PH1355,C0136,estate_plan,False,,,False
PH1356,C0136,tax_wrapper_isa,True,2009-10-21,2025-06-26,False
PH1357,C0136,tax_wrapper_pension,False,,,False
PH1358,C0136,mortgage,True,2008-10-22,2026-09-07,False
PH1359,C0136,trust,False,,,False
PH1360,C0136,cash_savings,False,,,False
PH1361,C0137,equity_portfolio,True,2022-02-02,2025-10-18,False
PH1362,C0137,fixed_income,True,2024-02-27,2026-06-18,False
PH1363,C0137,insurance_life,False,,,True
PH1364,C0137,insurance_protection,True,2020-12-21,2025-09-25,False
PH1365,C0137,estate_plan,True,2025-11-01,2026-11-01,False
PH1366,C0137,tax_wrapper_isa,True,2020-11-05,2025-11-29,False
PH1367,C0137,tax_wrapper_pension,True,2025-11-13,2025-11-30,False
PH1368,C0137,mortgage,False,,,False
PH1369,C0137,trust,True,2026-04-04,2025-11-03,False
PH1370,C0137,cash_savings,True,2025-08-03,2026-02-21,False
PH1371,C0138,equity_portfolio,True,2024-12-08,2026-10-01,False
PH1372,C0138,fixed_income,False,,,False
PH1373,C0138,insurance_life,False,,,False
PH1374,C0138,insurance_protection,True,2025-10-01,2026-10-08,False
PH1375,C0138,estate_plan,True,2023-09-20,2026-08-05,False
PH1376,C0138,tax_wrapper_isa,False,,,True
PH1377,C0138,tax_wrapper_pension,False,,,False
PH1378,C0138,mortgage,False,,,False
PH1379,C0138,trust,False,,,False
PH1380,C0138,cash_savings,False,,,False
PH1381,C0139,equity_portfolio,True,2022-11-06,2025-11-07,False
PH1382,C0139,fixed_income,True,2023-09-30,2026-11-29,False
PH1383,C0139,insurance_life,True,2023-02-19,2026-09-09,False
PH1384,C0139,insurance_protection,False,,,False
PH1385,C0139,estate_plan,True,2024-02-22,2026-05-28,False
PH1386,C0139,tax_wrapper_isa,True,2024-05-09,2025-06-07,False
PH1387,C0139,tax_wrapper_pension,True,2023-10-07,2026-01-06,False
PH1388,C0139,mortgage,False,,,False
PH1389,C0139,trust,True,2025-05-07,2026-10-05,False
PH1390,C0139,cash_savings,True,2025-04-22,2025-11-16,False
PH1391,C0140,equity_portfolio,False,,,False
PH1392,C0140,fixed_income,False,,,False
PH1393,C0140,insurance_life,False,,,False
PH1394,C0140,insurance_protection,False,,,False
PH1395,C0140,estate_plan,False,,,True
PH1396,C0140,tax_wrapper_isa,True,2015-05-06,2026-09-03,False
PH1397,C0140,tax_wrapper_pension,False,,,False
PH1398,C0140,mortgage,False,,,False
PH1399,C0140,trust,True,2015-12-16,2026-07-08,False
PH1400,C0140,cash_savings,False,,,False
PH1401,C0141,equity_portfolio,False,,,False
PH1402,C0141,fixed_income,True,2026-01-02,2026-10-09,False
PH1403,C0141,insurance_life,True,2026-02-15,2026-05-16,False
PH1404,C0141,insurance_protection,False,,,True
PH1405,C0141,estate_plan,True,2025-11-15,2026-06-20,False
PH1406,C0141,tax_wrapper_isa,True,2025-12-09,2025-08-18,False
PH1407,C0141,tax_wrapper_pension,False,,,False
PH1408,C0141,mortgage,True,2025-11-20,2026-05-29,False
PH1409,C0141,trust,False,,,False
PH1410,C0141,cash_savings,False,,,False
PH1411,C0142,equity_portfolio,False,,,False
PH1412,C0142,fixed_income,False,,,False
PH1413,C0142,insurance_life,True,2015-09-07,2026-11-25,False
PH1414,C0142,insurance_protection,True,2006-11-18,2026-11-06,False
PH1415,C0142,estate_plan,False,,,False
PH1416,C0142,tax_wrapper_isa,False,,,True
PH1417,C0142,tax_wrapper_pension,True,2014-06-20,2025-09-15,False
PH1418,C0142,mortgage,True,2020-11-11,2026-05-06,False
PH1419,C0142,trust,False,,,False
PH1420,C0142,cash_savings,True,2022-04-15,2026-03-01,False
PH1421,C0143,equity_portfolio,False,,,False
PH1422,C0143,fixed_income,False,,,False
PH1423,C0143,insurance_life,True,2023-03-27,2026-01-04,False
PH1424,C0143,insurance_protection,True,2025-05-19,2025-09-17,False
PH1425,C0143,estate_plan,True,2023-08-12,2026-01-09,False
PH1426,C0143,tax_wrapper_isa,False,,,True
PH1427,C0143,tax_wrapper_pension,True,2025-10-27,2025-12-13,False
PH1428,C0143,mortgage,True,2023-09-06,2026-03-30,False
PH1429,C0143,trust,True,2024-02-20,2026-01-18,False
PH1430,C0143,cash_savings,True,2025-08-01,2026-03-13,False
PH1431,C0144,equity_portfolio,False,,,False
PH1432,C0144,fixed_income,False,,,False
PH1433,C0144,insurance_life,False,,,False
PH1434,C0144,insurance_protection,False,,,True
PH1435,C0144,estate_plan,False,,,False
PH1436,C0144,tax_wrapper_isa,False,,,True
PH1437,C0144,tax_wrapper_pension,False,,,False
PH1438,C0144,mortgage,True,2024-10-21,2026-05-16,False
PH1439,C0144,trust,False,,,False
PH1440,C0144,cash_savings,True,2025-05-16,2026-09-13,False
PH1441,C0145,equity_portfolio,False,,,False
PH1442,C0145,fixed_income,False,,,False
PH1443,C0145,insurance_life,True,2018-05-29,2025-08-18,False
PH1444,C0145,insurance_protection,False,,,False
PH1445,C0145,estate_plan,False,,,False
PH1446,C0145,tax_wrapper_isa,False,,,True
PH1447,C0145,tax_wrapper_pension,False,,,False
PH1448,C0145,mortgage,True,2021-05-31,2025-10-30,False
PH1449,C0145,trust,False,,,False
PH1450,C0145,cash_savings,False,,,False
PH1451,C0146,equity_portfolio,True,2023-06-21,2026-01-11,False
PH1452,C0146,fixed_income,False,,,False
PH1453,C0146,insurance_life,False,,,True
PH1454,C0146,insurance_protection,True,2017-01-31,2025-11-14,False
PH1455,C0146,estate_plan,False,,,False
PH1456,C0146,tax_wrapper_isa,True,2021-05-19,2025-10-10,False
PH1457,C0146,tax_wrapper_pension,False,,,False
PH1458,C0146,mortgage,False,,,False
PH1459,C0146,trust,False,,,False
PH1460,C0146,cash_savings,True,2010-09-24,2025-09-13,False
PH1461,C0147,equity_portfolio,False,,,False
PH1462,C0147,fixed_income,False,,,False
PH1463,C0147,insurance_life,True,2015-04-05,2026-03-19,False
PH1464,C0147,insurance_protection,False,,,False
PH1465,C0147,estate_plan,False,,,True
PH1466,C0147,tax_wrapper_isa,True,2021-06-24,2025-06-19,False
PH1467,C0147,tax_wrapper_pension,False,,,False
PH1468,C0147,mortgage,False,,,False
PH1469,C0147,trust,True,2018-04-11,2026-05-02,False
PH1470,C0147,cash_savings,False,,,False
PH1471,C0148,equity_portfolio,True,2020-07-30,2026-03-10,False
PH1472,C0148,fixed_income,False,,,False
PH1473,C0148,insurance_life,True,2025-08-27,2026-07-16,False
PH1474,C0148,insurance_protection,True,2020-11-04,2026-09-21,False
PH1475,C0148,estate_plan,False,,,False
PH1476,C0148,tax_wrapper_isa,False,,,False
PH1477,C0148,tax_wrapper_pension,True,2021-04-27,2026-01-21,False
PH1478,C0148,mortgage,True,2026-01-11,2025-06-26,False
PH1479,C0148,trust,False,,,False
PH1480,C0148,cash_savings,True,2026-04-18,2026-09-17,False
PH1481,C0149,equity_portfolio,False,,,False
PH1482,C0149,fixed_income,True,2024-08-20,2026-02-26,False
PH1483,C0149,insurance_life,False,,,False
PH1484,C0149,insurance_protection,True,2024-11-07,2025-08-11,False
PH1485,C0149,estate_plan,True,2023-12-04,2026-08-21,False
PH1486,C0149,tax_wrapper_isa,True,2025-11-30,2026-11-24,False
PH1487,C0149,tax_wrapper_pension,False,,,False
PH1488,C0149,mortgage,True,2025-03-11,2026-05-07,False
